"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","nb_no_block","block","no_block","nb_wait"
"684",3,0.395438,0.611516,100,0.000507,61.074271,61.151636,0.388484,39.54375,60.45625,1440,9048,3515,156,13029120,5061600,0.415831,0.347985,0.000996,3,0.224549,4,0,0,0,1
"685",9,0.748575,0.264092,200,0.000575,26.392573,26.409151,0.735908,149.715,50.285,1440,18096,13317,141,26058240,19176480,0.171659,0.733604,0.001144,2,0.027466,1,1,0,0,0
"686",3,0.804499,0.207652,1000,0.000561,20.759709,20.765245,0.792348,804.49875,195.50125,1440,90324,71568,55,130066560,103057920,0.153663,0.772319,0.001127,2,0.023049,1,1,0,0,0
"687",9,0.255375,0.748487,300,0.003407,74.841282,74.848664,0.251513,76.6125,223.3875,1440,27092,6814,59,39012480,9812160,0.494001,0.227284,0.001277,3,0.296401,4,0,0,0,1
"688",3,0.780688,0.231163,900,0.000488,23.113834,23.116295,0.768837,702.61875,197.38125,1440,81276,62488,56,117037440,89982720,0.18493,0.765074,0.000947,2,0.031438,1,1,0,0,0
"689",9,0.518925,0.489148,300,0.001236,48.907427,48.914809,0.510852,155.6775,144.3225,1440,27092,13840,23,39012480,19929600,0.371753,0.451465,0.001068,1,0.115243,4,0,0,0,1
"690",3,0.796233,0.21601,800,0.000499,21.594119,21.596888,0.78399,636.98625,163.01375,1440,72228,56626,35,104008320,81545760,0.153367,0.780308,0.001041,2,0.027606,1,1,0,0,0
"691",9,0.46875,0.538535,300,0.001276,53.846154,53.853536,0.461465,140.625,159.375,1440,27092,12502,31,39012480,18002880,0.350048,0.4125,0.001038,1,0.136519,4,0,0,0,1
"692",3,0.792514,0.220435,700,0.000419,22.034005,22.043487,0.779565,554.76,145.24,1440,63284,49334,29,91128960,71040960,0.185165,0.776664,0.000944,2,0.037033,1,1,0,0,0
"693",9,0.5556,0.452975,300,0.001833,45.290123,45.297505,0.547025,166.68,133.32,1440,27092,14820,15,39012480,21340800,0.330672,0.47226,0.000957,1,0.085975,4,0,0,0,1
"694",3,0.677775,0.332737,600,0.000427,33.262587,33.27366,0.667263,406.665,193.335,1440,54184,36155,51,78024960,52063200,0.272844,0.657442,0.000901,1,0.057297,1,1,0,0,0
"695",9,0.54765,0.4608,300,0.001911,46.072641,46.080024,0.5392,164.295,135.705,1440,27092,14608,16,39012480,21035520,0.354816,0.492885,0.000908,1,0.102897,4,0,0,0,1
"696",3,0.771255,0.240329,500,0.000434,24.019651,24.032929,0.759671,385.6275,114.3725,1440,45188,34328,4,65070720,49432320,0.185054,0.748117,0.000757,2,0.011103,1,1,0,0,0
"697",9,0.686888,0.323749,300,0.001577,32.367489,32.374871,0.676251,206.06625,93.93375,1440,27092,18321,189,39012480,26382240,0.223387,0.666281,0.000865,2,0.004468,1,1,0,0,0
"698",3,0.76455,0.247537,400,0.000989,24.748201,24.753735,0.752463,305.82,94.18,1440,36140,27194,192,52041600,39159360,0.160899,0.726323,0.000784,2,0.008045,4,0,0,0,1
"699",9,0.732188,0.279308,300,0.000474,27.923372,27.930754,0.720692,219.65625,80.34375,1440,27092,19525,178,39012480,28012480,0.189929,0.710222,0.000725,2,0.001899,1,1,0,0,0
"700",3,0.357525,0.648088,300,0.00043,64.768197,64.8088,0.351912,107.2575,192.7425,1440,27092,9534,46,39012480,13728960,0.505509,0.314622,0.000868,3,0.272975,4,0,0,0,1
"701",9,0.56925,0.439687,300,0.000538,43.957626,43.968699,0.560313,170.775,129.225,1440,27092,15180,14,39012480,21859200,0.373734,0.50094,0.000874,1,0.104646,1,1,0,0,0
"702",3,0.679106,0.332339,200,0.001331,33.222812,33.233864,0.667661,135.82125,64.17875,1440,18096,12082,162,26058240,17398080,0.219344,0.597614,0.00098,2,0.021934,1,1,0,0,0
"703",9,0.832838,0.180238,300,0.000491,18.012697,18.023771,0.819762,249.85125,50.14875,1440,27092,22209,143,39012480,31980960,0.133376,0.807852,0.000886,2,0,2,0,0,1,0
"704",3,0.4167,0.590628,100,0.000547,58.554377,59.062776,0.409372,41.67,58.33,1440,9048,3704,148,13029120,5333760,0.431158,0.370863,0.000887,3,0.375108,3,0,1,0,0
"705",9,0.822225,0.190536,300,0.00141,19.046213,19.053595,0.809464,246.6675,53.3325,1440,27092,21930,144,39012480,31579200,0.16005,0.781114,0.000995,2,0.024008,1,1,0,0,0
"706",3,0.765,0.246513,1000,0.000847,24.64572,24.651255,0.753487,765,235,1440,90324,68058,70,130066560,980066560,0.20214,0.72675,0.000988,2,0.032342,1,1,0,0,0
"707",3,0.67095,0.339328,800,0.00041,33.924517,33.932824,0.660672,536.76,263.24,1440,72228,47719,77,104008320,68715360,0.254496,0.644112,0.000746,2,0.050899,4,0,0,0,1
"708",9,0.430594,0.576121,400,0.001764,57.60653,57.612064,0.423879,172.2375,227.7625,1440,36140,15319,62,52041600,22059360,0.472419,0.370311,0.000951,3,0.448798,3,0,1,0,0
"709",3,0.737388,0.273882,900,0.000483,27.380777,27.388159,0.726118,663.64875,236.35125,1440,81276,59016,69,117037440,84983040,0.20815,0.715266,0.000831,2,0.037467,1,1,0,0,0
"710",9,0.563428,0.445545,400,0.001486,44.548976,44.55451,0.554455,225.37125,174.62875,1440,36140,20038,37,52041600,28854720,0.29406,0.507085,0.000948,1,0.117624,4,0,0,0,1
"711",3,0.669164,0.341114,800,0.000491,34.103118,34.111425,0.658886,535.33125,264.66875,1440,72228,47590,78,104008320,68529600,0.228547,0.635706,0.00083,2,0.038853,4,0,0,0,1
"712",3,0.748495,0.263827,700,0.000495,26.373175,26.382656,0.736173,523.94625,176.05375,1440,63284,46588,39,91128960,67086720,0.208423,0.718555,0.000904,2,0.031263,1,1,0,0,0
"713",9,0.523659,0.48456,400,0.00152,48.45047,48.456004,0.51544,209.46375,190.53625,1440,36140,18628,45,52041600,26824320,0.387648,0.466057,0.000899,1,0.120171,4,0,0,0,1
"714",9,0.635906,0.374073,400,0.001348,37.401771,37.407305,0.625927,254.3625,145.6375,1440,36140,22621,25,52041600,32574240,0.265592,0.623188,0.000822,2,0.039839,1,1,0,0,0
"715",3,0.67875,0.331906,600,0.000484,33.083567,33.19061,0.668094,407.25,192.75,1440,54184,36200,50,78024960,52125000,0.238972,0.590513,0.000808,2,0.047794,4,0,0,0,1
"716",9,0.695953,0.315053,400,0.000486,31.496956,31.505257,0.684947,278.38125,121.61875,1440,36140,24754,8,52041600,35645760,0.255193,0.675075,0.000805,2,0.015312,1,1,0,0,0
"717",3,0.723105,0.28782,500,0.00069,28.777552,28.781978,0.71218,361.5525,138.4475,1440,45188,32182,19,65070720,46342030,0.244647,0.694181,0.000809,2,0.014679,1,1,0,0,0
"718",9,0.54585,0.463473,200,0.000495,46.330681,46.347259,0.536527,109.17,90.83,1440,18096,9709,184,26058240,13980960,0.384682,0.463973,0.000767,1,0.107711,4,0,0,0,1
"719",3,0.384609,0.62161,400,0.000427,62.000553,62.16104,0.37839,153.84375,246.15625,1440,36140,13675,71,52041600,19692000,0.435127,0.326918,0.000754,3,0.30894,4,0,0,0,1
"720",9,0.797006,0.215606,400,0.001155,21.555064,21.560598,0.784394,318.8025,81.1975,1440,36140,28348,179,52041600,40821120,0.166017,0.789036,0.000841,2,0.006641,1,1,0,0,0
"721",3,0.68685,0.323933,300,0.000446,32.37118,32.393326,0.676067,206.055,93.945,1440,27092,18316,190,39012480,26375040,0.265625,0.679982,0.000759,2,0.013281,4,0,0,0,1
"722",9,0.772059,0.240343,400,0.000831,24.028777,24.034311,0.759657,308.82375,91.17625,1440,36140,27454,187,52041600,39533760,0.197081,0.764339,0.000755,2,0.017737,4,0,0,0,1
"723",3,0.362756,0.643291,200,0.001223,64.318081,64.329134,0.356709,72.55125,127.44875,1440,18096,6455,11,26058240,9295200,0.495334,0.31197,0.000787,3,0.386361,3,0,1,0,0
"724",9,0.864534,0.14917,400,0.000453,14.911455,14.916989,0.85083,345.81375,54.18625,1440,36140,30749,151,52041600,44278560,0.111877,0.847244,0.00079,2,0,2,0,0,1,0
"725",3,0.400613,0.606432,100,0.000527,60.521662,60.643236,0.393568,40.06125,59.93875,1440,9048,3561,154,13029120,5127840,0.460889,0.340521,0.000786,3,0.29036,1,1,0,0,0
"726",9,0.579116,0.429498,1000,0.00048,42.943182,42.949825,0.570502,579.11625,420.88375,1440,90324,51530,122,130066560,74203200,0.335009,0.521205,0.000506,1,0.077052,1,1,0,0,0
"727",9,0.276818,0.727428,500,0.001247,72.738338,72.742764,0.272572,138.40875,361.59125,1440,45188,12317,105,65070720,17736480,0.480102,0.249136,0.000826,3,0.307265,4,0,0,0,1
"728",9,0.439853,0.566721,500,0.001211,56.667699,56.672125,0.433279,219.92625,280.07375,1440,45188,19579,82,65070720,28193760,0.408039,0.373875,0.000735,3,0.2081,1,1,0,0,0
"729",3,0.6761,0.334256,900,0.000414,33.418229,33.425611,0.665744,608.49,291.51,1440,81276,54109,89,117037440,77916960,0.217266,0.655817,0.000744,2,0.036935,1,1,0,0,0
"730",9,0.540534,0.467958,400,0.001533,46.79026,46.795794,0.532042,216.21375,183.78625,1440,36140,19228,42,52041600,27688320,0.350968,0.470265,0.000786,1,0.094761,1,1,0,0,0
"731",9,0.487148,0.519828,500,0.001122,51.978401,51.982827,0.480172,243.57375,256.42625,1440,45188,21698,72,65070720,31245120,0.353483,0.414075,0.000814,1,0.141393,4,0,0,0,1
"732",9,0.548505,0.459768,500,0.001253,45.972382,45.976808,0.540232,274.2525,225.7475,1440,45188,24412,61,65070720,35153280,0.390803,0.471714,0.000742,1,0.132873,1,1,0,0,0
"733",3,0.674984,0.336041,700,0.000418,33.594589,33.604071,0.663959,472.48875,227.51125,1440,63284,42018,64,91128960,60505920,0.278914,0.654734,0.000715,1,0.092042,1,1,0,0,0
"734",9,0.619133,0.390015,500,0.000799,38.997079,39.001505,0.609985,309.56625,190.43375,1440,45188,27564,47,65070720,39692160,0.25351,0.538645,0.000774,2,0.040562,1,1,0,0,0
"735",3,0.664631,0.345656,600,0.000564,34.561863,34.565554,0.654344,398.77875,201.22125,1440,54184,35455,54,78024960,51055200,0.262698,0.6314,0.000733,2,0.039405,1,1,0,0,0
"736",3,0.564313,0.444424,900,0.00041,44.435012,44.442394,0.555576,507.88125,392.11875,1440,81276,45155,116,117037440,65023200,0.306653,0.502238,0.000658,1,0.073597,4,0,0,0,1
"737",9,0.542475,0.465301,500,0.001291,46.525626,46.530052,0.534699,271.2375,228.7625,1440,45188,24162,63,65070720,34793280,0.339669,0.471953,0.000808,1,0.112091,4,0,0,0,1
"738",3,0.646791,0.363475,400,0.000432,36.330935,36.347537,0.636525,258.71625,141.28375,1440,36140,23004,21,52041600,33125700,0.283511,0.575644,0.000785,1,0.104899,1,1,0,0,0
"739",9,0.759645,0.251748,500,0.001028,25.170399,25.174825,0.748252,379.8225,120.1775,1440,45188,33812,7,65070720,48689280,0.203916,0.729259,0.00079,2,0.012235,1,1,0,0,0
"740",3,0.640463,0.369593,300,0.000468,36.937103,36.95925,0.630408,192.13875,107.86125,1440,27092,17079,2,39012480,24593760,0.240235,0.621249,0.000724,2,0.014414,4,0,0,0,1
"741",9,0.794993,0.216894,500,0.001009,21.684961,21.689387,0.783106,397.49625,102.50375,1440,45188,35387,195,65070720,509557280,0.180022,0.779093,0.000761,2,0.027003,1,1,0,0,0
"742",9,0.872685,0.140568,500,0.000953,14.052403,14.056829,0.859432,436.3425,63.6575,1440,45188,38836,167,65070720,55923840,0.108238,0.829051,0.000696,2,0,2,0,0,1,0
"743",3,0.623081,0.387489,200,0.000426,38.715738,38.748895,0.612511,124.61625,75.38375,1440,18096,11084,175,26058240,15960960,0.321616,0.529619,0.000686,1,0.093269,1,1,0,0,0
"744",9,0.861525,0.151567,500,0.000961,15.152253,15.156679,0.848433,430.7625,69.2375,1440,45188,38339,171,65070720,55208160,0.121253,0.818449,0.000686,2,0,2,0,0,1,0
"745",3,0.559238,0.450597,100,0.000704,44.993369,45.059682,0.549403,55.92375,44.07625,1440,9048,4971,129,13029120,7158240,0.351466,0.492129,0.000626,1,0.087866,1,1,0,0,0
"746",9,0.28785,0.716558,600,0.001081,71.652148,71.655839,0.283442,172.71,427.29,1440,54184,15358,123,78024960,22115520,0.530253,0.253308,0.000595,3,0.477228,3,0,1,0,0
"747",3,0.679061,0.331119,1000,0.000478,33.104158,33.111908,0.668881,679.06125,320.93875,1440,90324,60416,97,130066560,86999040,0.261584,0.651899,0.000523,2,0.047085,1,1,0,0,0
"748",9,0.378919,0.626919,600,0.000434,62.680865,62.691939,0.373081,227.35125,372.64875,1440,54184,20215,112,78024960,29109600,0.438844,0.322081,0.000566,3,0.285248,4,0,0,0,1
"749",3,0.650763,0.359097,900,0.000799,35.907279,35.90974,0.640903,585.68625,314.31375,1440,81276,52090,95,117037440,75009600,0.237004,0.585686,0.000566,2,0.042661,1,1,0,0,0
"750",9,0.468563,0.538794,600,0.000424,53.772331,53.879374,0.461206,281.1375,318.8625,1440,54184,24990,96,78024960,35985600,0.371768,0.417021,0.000582,1,0.092942,4,0,0,0,1
"751",3,0.617527,0.391884,800,0.000865,39.185634,39.188403,0.608116,494.02125,305.97875,1440,72228,43923,93,104008320,63249120,0.301751,0.537248,0.000582,1,0.090525,1,1,0,0,0
"752",9,0.551775,0.456851,600,0.000426,45.679536,45.685073,0.543149,331.065,268.935,1440,54184,29430,79,78024960,42379200,0.301521,0.469009,0.000589,1,0.117593,4,0,0,0,1
"753",3,0.611196,0.398726,700,0.000421,39.867897,39.872638,0.601274,427.8375,272.1625,1440,63284,38051,81,91128960,54793440,0.307019,0.519517,0.000591,1,0.092106,1,1,0,0,0
"754",9,0.349013,0.656338,600,0.000424,65.62823,65.633766,0.343662,209.4075,390.5925,1440,54184,18621,114,78024960,26814240,0.557887,0.314111,0.000643,3,0.457467,3,0,1,0,0
"755",3,0.549713,0.458881,600,0.000436,45.884394,45.888085,0.541119,329.8275,270.1725,1440,54184,29320,80,78024960,42220800,0.367105,0.467256,0.000646,1,0.146842,1,1,0,0,0
"756",9,0.666244,0.344031,600,0.000863,34.399454,34.403145,0.655969,399.74625,200.25375,1440,54184,35543,53,78024960,51181920,0.254583,0.632932,0.000645,2,0.050917,1,1,0,0,0
"757",3,0.613058,0.39599,500,0.000438,39.594583,39.599009,0.60401,306.52875,193.47125,1440,45188,27294,49,65070720,39303360,0.265313,0.545621,0.000606,2,0.053063,4,0,0,0,1
"758",9,0.729263,0.282113,600,0.000938,28.207589,28.21128,0.717887,437.5575,162.4425,1440,54184,38898,33,78024960,56013120,0.211585,0.700092,0.000604,2,0.031738,1,1,0,0,0
"759",3,0.557522,0.4513,400,0.000428,45.113448,45.13005,0.5487,223.00875,176.99125,1440,36140,19830,38,52041600,28555200,0.374579,0.479469,6e-04,1,0.112374,4,0,0,0,1
"760",9,0.756806,0.254872,600,0.000925,25.483538,25.487229,0.745128,454.08375,145.91625,1440,54184,40374,28,78024960,58138560,0.170764,0.734102,0.000685,2,0.010246,1,1,0,0,0
"761",3,0.389288,0.616824,300,0.000445,61.586446,61.682415,0.383176,116.78625,183.21375,1440,27092,10381,40,39012480,14948640,0.474955,0.342573,0.000628,3,0.327719,4,0,0,0,1
"762",9,0.839569,0.173446,600,0.000888,17.340912,17.344604,0.826554,503.74125,96.25875,1440,54184,44786,194,78024960,64491840,0.145695,0.822777,0.000699,2,0.008742,1,1,0,0,0
"763",3,0.360394,0.645944,200,0.000455,64.273873,64.594385,0.354056,72.07875,127.92125,1440,18096,6407,12,26058240,9226080,0.452161,0.306335,0.000647,3,0.284861,4,0,0,0,1
"764",9,0.899081,0.114868,600,0.000421,11.486786,11.486786,0.885132,539.44875,60.55125,1440,54184,47960,164,78024960,69062400,0.09534,0.8811,0.000644,2,0,2,0,0,1,0
"765",3,0.401175,0.60588,100,0.000512,60.543767,60.587975,0.39412,40.1175,59.8825,1440,9048,3566,153,13029120,5135040,0.424116,0.361058,0.00069,3,0.216299,1,1,0,0,0
"766",3,0.414338,0.592728,100,0.00327,59.250663,59.272767,0.407272,41.43375,58.56625,1440,9048,3685,150,13029120,5306400,0.403055,0.364617,0.001392,3,0.342597,4,0,0,0,1
"767",3,0.65565,0.354181,1000,0.000907,35.411408,35.418051,0.645819,655.65,344.35,1440,90324,58333,102,130066560,83999520,0.25501,0.557303,0.000741,2,0.043352,1,1,0,0,0
"768",9,0.416555,0.590054,700,0.001191,59.002275,59.005436,0.409946,291.58875,408.41125,1440,63284,25943,119,91128960,37357920,0.395336,0.358238,0.000742,1,0.134414,4,0,0,0,1
"769",3,0.4266,0.579857,1000,0.000611,57.979053,57.985696,0.420143,426.6,573.4,1440,90324,37949,145,130066560,54646560,0.492878,0.375408,0.00052,3,0.349944,4,0,0,0,1
"770",9,0.48105,0.526721,700,0.001087,52.668921,52.672081,0.473279,336.735,363.265,1440,63284,29951,108,91128960,43129440,0.421377,0.413703,0.000662,3,0.252826,1,1,0,0,0
"771",3,0.561698,0.446918,800,0.000419,44.683502,44.691809,0.553082,449.35875,350.64125,1440,72228,39948,104,104008320,57525120,0.290497,0.499912,0.000592,1,0.110389,1,1,0,0,0
"772",9,0.522273,0.486347,700,0.000425,48.631566,48.634726,0.513653,365.59125,334.40875,1440,63284,32506,100,91128960,46808640,0.398805,0.464823,0.000637,1,0.099701,1,1,0,0,0
"773",3,0.381729,0.624455,700,0.00084,62.442323,62.445484,0.375545,267.21,432.79,1440,63284,23766,125,91128960,34223040,0.524542,0.328287,0.000641,3,0.267516,4,0,0,0,1
"774",9,0.601039,0.408761,700,0.000957,40.87289,40.876051,0.591239,420.7275,279.2725,1440,63284,37416,84,91128960,53879040,0.30657,0.576998,0.000616,1,0.076643,1,1,0,0,0
"775",3,0.565725,0.443046,600,0.00043,44.293518,44.304592,0.556954,339.435,260.565,1440,54184,30178,75,78024960,43456320,0.350006,0.486524,0.000623,1,0.084002,4,0,0,0,1
"776",9,0.667141,0.343705,700,0.000916,34.367297,34.370457,0.656295,466.99875,233.00125,1440,63284,41533,67,91128960,59807520,0.26809,0.56707,0.000624,2,0.042894,1,1,0,0,0
"777",3,0.55872,0.449788,500,0.000438,44.965478,44.978755,0.550212,279.36,220.64,1440,45188,24863,60,65070720,35802720,0.314851,0.486086,6e-04,1,0.088158,4,0,0,0,1
"778",9,0.735975,0.276136,700,0.000449,27.608874,27.613615,0.723864,515.1825,184.8175,1440,63284,45809,44,91128960,65964960,0.215386,0.713896,0.000598,2,0.043077,1,1,0,0,0
"779",3,0.546047,0.46259,400,0.000451,46.247925,46.258993,0.53741,218.41875,181.58125,1440,36140,19422,41,52041600,27967680,0.300683,0.485982,0.000631,1,0.069157,4,0,0,0,1
"780",9,0.800196,0.212818,700,0.000824,21.27868,21.281841,0.787182,560.1375,139.8625,1440,63284,49816,24,91128960,71735040,0.176639,0.784193,0.000702,2,0.026496,1,1,0,0,0
"781",3,0.539288,0.469179,300,0.000468,46.895763,46.917909,0.530821,161.78625,138.21375,1440,27092,14381,17,39012480,20708640,0.31435,0.463787,0.000656,1,0.097448,4,0,0,0,1
"782",9,0.856752,0.157354,700,0.000615,15.732255,15.735415,0.842646,599.72625,100.27375,1440,63284,53326,197,91128960,76789440,0.133751,0.839617,0.000705,2,0,2,0,0,1,0
"783",3,0.549675,0.459604,200,0.001019,45.949381,45.960433,0.540396,109.935,90.065,1440,18096,9779,183,26058240,14081760,0.326319,0.489211,0.000683,1,0.088106,1,1,0,0,0
"784",9,0.912263,0.102664,700,0.000433,10.261678,10.266418,0.897336,638.58375,61.41625,1440,63284,56787,185,91128960,81773280,0.081105,0.875772,0.000674,2,0,2,0,0,1,0
"785",3,0.65835,0.441645,100,0.000705,44.120248,44.164456,0.558355,65.835,34.165,1440,9048,5052,126,13029120,7274880,0.313568,0.592515,0.000672,1,0.09407,1,1,0,0,0
"786",9,0.257316,0.746663,800,0.000414,74.628953,74.666334,0.253337,205.8525,594.1475,1440,72228,18298,152,104008320,26349120,0.612264,0.223865,0.00069,3,0.465321,3,0,1,0,0
"787",3,0.636334,0.373146,1000,0.00075,37.306807,37.314556,0.626854,636.33375,363.66625,1440,90324,56620,111,130066560,81532800,0.309711,0.559974,0.00069,1,0.061942,1,1,0,0,0
"788",9,0.413747,0.592526,800,0.001094,59.249875,59.252644,0.407474,330.9975,469.0025,1440,72228,29431,134,104008320,42380640,0.444395,0.35996,0.000677,3,0.439951,3,0,1,0,0
"789",3,0.506413,0.50123,900,0.000409,50.115655,50.123038,0.49877,455.77125,444.22875,1440,81276,40538,128,117037440,58374720,0.405997,0.455771,0.000628,3,0.357277,3,0,1,0,0
"790",9,0.570698,0.437988,800,0.000908,43.796035,43.798804,0.562012,456.55875,343.44125,1440,72228,40593,101,104008320,58453920,0.310972,0.502215,0.000673,1,0.080853,1,1,0,0,0
"791",3,0.334603,0.670571,800,0.000418,66.616825,67.057097,0.329429,267.6825,532.3175,1440,72228,23794,142,104008320,34263360,0.536457,0.294451,0.00062,3,0.30578,4,0,0,0,1
"792",9,0.543966,0.464321,800,0.000931,46.429363,46.432132,0.535679,435.1725,364.8275,1440,72228,38691,110,104008320,55715040,0.362171,0.46781,0.000629,1,0.108651,1,1,0,0,0
"793",3,0.501027,0.508249,700,0.000422,50.704759,50.714241,0.491751,350.71875,349.28125,1440,63284,31120,103,91128960,44913600,0.376104,0.430883,0.00071,1,0.142919,4,0,0,0,1
"794",9,0.627342,0.38222,800,0.00086,38.21925,38.222019,0.61778,501.87375,298.12625,1440,72228,44621,91,104008320,64254240,0.256088,0.539514,0.000746,2,0.051218,1,1,0,0,0
"795",3,0.450488,0.556585,600,0.000421,55.551454,55.658497,0.443415,270.2925,329.7075,1440,54184,24026,98,78024960,34597440,0.378478,0.400934,0.000702,1,0.128682,4,0,0,0,1
"796",9,0.67403,0.336158,800,0.000629,33.613003,33.615772,0.663842,539.22375,260.77625,1440,72228,47948,76,104008320,69045120,0.262203,0.653809,0.000735,2,0.03933,1,1,0,0,0
"797",3,0.478643,0.528171,500,0.000658,52.812694,52.81712,0.471829,239.32125,260.67875,1440,45188,21321,73,65070720,30702240,0.396128,0.430778,0.000721,1,0.134684,4,0,0,0,1
"798",9,0.76777,0.244033,800,0.000807,24.400509,24.403279,0.755967,614.21625,185.78375,1440,72228,54602,48,104008320,78626880,0.173263,0.752415,0.000811,2,0.034653,1,1,0,0,0
"799",3,0.343322,0.662092,400,0.000433,66.189817,66.209186,0.337908,137.32875,262.67125,1440,36140,12212,74,52041600,17585280,0.536294,0.29869,0.000797,3,0.332503,4,0,0,0,1
"800",9,0.796683,0.215512,800,0.000496,21.54843,21.551199,0.784488,637.34625,162.65375,1440,72228,56662,34,104008320,81593280,0.17241,0.788716,0.000794,2,0.031034,1,1,0,0,0
"801",3,0.4683,0.538941,300,0.001668,53.886756,53.894138,0.461059,140.49,159.51,1440,27092,12491,32,39012480,17987040,0.377259,0.398055,0.000845,1,0.08677,4,0,0,0,1
"802",9,0.863663,0.149554,800,0.000746,14.95265,14.955419,0.850446,690.93,109.07,1440,72228,61426,3,104008320,88453440,0.11067,0.846389,0.00076,2,0,2,0,0,1,0
"803",3,0.395381,0.611572,200,0.000458,60.836649,61.157162,0.388428,79.07625,120.92375,1440,18096,7029,6,26058240,10121760,0.415869,0.351889,0.000724,3,0.237045,1,1,0,0,0
"804",9,0.92205,0.092056,800,0.000724,9.202802,9.205571,0.907944,737.64,62.36,1440,72228,65579,170,104008320,94433760,0.063518,0.875948,0.000769,2,0,2,0,0,1,0
"805",3,0.376538,0.630084,100,0.000501,62.146331,63.0084,0.369916,37.65375,62.34625,1440,9048,65579,157,13029120,4819680,0.434758,0.327588,0.000735,3,0.308678,1,1,0,0,0
